excavation; cutting; digging,kaisaku,開削
excavation; exhumation; digging up; unearthing,hakkutsu,発掘
exceedingly; extremely; decisively,kiwamete,きわめて
exceedingly; extremely; decisively,kiwamete,極めて
excellence; genius,shun,俊
excellent luck,daikichi,大吉
excellent; superb; first-rate,shūitsu,秀逸
excelling; surpassing; outdoing,ryouga,凌駕
except; save,nozoi,除い
exception,reigai,例外
exception; exclusion,jogai,除外
exception; supernumerary; extra (theatrical),bangai,番外
exceptional; unusual; extraordinary; unprecedented; singular,irei,異例
exceptional; unusual; special,tokudan,特段
excerpt; extract,shou,抄
excess; being more than,chouka,超過
excess; surplus; superabundance; overabundance,kajou,過剰
excessive fishing; overfishing; overhunting; excessive taking,rankaku,乱獲
excessive; exorbitant,katou,過当
excessive; immoderate,kado,過度
excessive; too much; unreasonable,kadai,過大
exchange (e.g. cultural); interchange; interaction; mingling; mixing; coming together,kouryū,交流
exchange (of wordsviewspunchescupsetc.); give-and-take,oushū,応酬
exchange; conversion,hikikae,引き換え
exchange; conversion; replacement; switching (to); switchover,kirikae,切り替え
exchange; conversion; replacement; switching (to); switchover,kirikae,切替
exchange; interchange; switching; reciprocity; barter; substitution; replacement; clearing (of checkscheques),koukan,交換
exchanging parts or equipment to effect a change in performance,kansou,換装
excitement; stimulation; agitation; arousal,kou,昂
excitement; stimulation; agitation; arousal,koufun,興奮
exclusion,haita,排他
exclusion; removal; elimination; clearing away; getting rid of,haijo,排除
exclusive; attached to; specialist,senzoku,専属
excretion,haisetsu,排泄
excursion; field trip; school trip,shūgakuryokou,修学旅行
excursion; round trip,kaiyū,回遊
excuse,iiwake,言い訳
excuse me; pardon me; I'm sorry; I beg your pardon,sun,済ん
excuse me; pardon me; I'm sorry; I beg your pardon,sumimasen,すみません
excuse me! (when calling out to someone),moushi,申し
excuse; pretext,koujitsu,口実
execution,shokei,処刑
execution (e.g. of a plan); carrying out; practice; action; implementation; fulfillment; realization,jikkou,実行
execution of a criminal,chūsatsu,誅殺
execution; carrying out; performance; enforcement; exercise; service; conduct,shikkou,執行
executive secretary; coordinator; organizer; person in charge of making arrangements,kanji,幹事
exemplar; model; example; pattern,mohan,模範
exemplification; illustrating by example,reiji,例示
exemption from responsibility; disclaimer,menseki,免責
exemption; exoneration; discharge,menjo,免除
exercise; physical training; workout; sports; athletics,undou,運動
exhaust; emission (of gas from an engine),haiki,排気
exhaustion; consumption; using up; dissipation; waste,shoumou,消耗
exhaustion; fatigue,hihei,疲弊
exhibit; display,shutten,出展
exhibiting; showing; putting on display; putting up for sale; entering (a work into a competition); submitting,shuppin,出品
exhibition; display,tenji,展示
exhibition; display; putting on show,chinretsu,陳列
exhibition; exhibit,ten,展
exhibition; showing; displaying; putting on display,tenran,展覧
exhilarating; thrilling; intensely pleasurable,tsūkai,痛快
exile (second most severe of the five ritsuryō punishments),nagaru,流る
exile; banishment,hairu,配流
exile; banishment; deportation,rukei,流刑
exile; banishment; eviction; deportation; purge; expulsion; ousting,tsuihou,追放
existence,ari,有
existence or nonexistence; presence or absence,umu,うむ
existence or nonexistence; presence or absence,umu,有無
existence; being; presence,son,存
existence; being; presence,sonzai,存在
existence; being; survival,seizon,生存
existing,kizon,既存
existing (at the present moment),ari,有り
existing alongside (each other); mixture; intermingling,konzai,混在
existing; living; extant,genzon,現存
exit (from a stage); exeunt,taijou,退場
exit and entrance,deirikuchi,出入り口
exit and entrance,deiriguchi,出入口
exit poll,dasa,出さ
exit; gateway; way out,deguchi,出口
expansion,kakujū,拡充
expansion and contraction; elasticity; flexibility,shinshuku,伸縮
expansion; extension,kakudai,拡大
expansion; extension; elongation; stretching,shinchou,伸長
expansion; extension; enlargement,kakuchou,拡張
expansion; swelling; increase; growth,bouchou,膨張
expectation; anticipation; hope,kitai,期待
expectation; anticipation; prediction; forecast; calculations,omowaku,思惑
expedition; (military) campaign,ensei,遠征
expenditure; disbursement; expenses,shishutsu,支出
expenses; expenditure; outgoings; outlays; costs,keihi,経費
experience,keiken,経験
experiment; experimentation,jikken,実験
expert; learned person,hakase,博士
expert; learned person,hakushi,博し
expertise; experience; knowledge,chiken,知見
expiration (of a term); maturity (e.g. investment); serving one's (full) time,manki,満期
expiration; termination,manryou,満了
explanation; commentary; exposition; elucidation,kaisetsu,解説
explanation; excuse; clarification; vindication; apology,benmei,弁明
explanation; exposition; description; account; caption; legend,toi,説い
explanation; exposition; description; account; caption; legend,setsumei,説明
explanatory notes (at the start of a book); introductory remarks; usage guide (e.g. of a dictionary),hanrei,凡例
explicit statement (e.g. law); express provision,meibun,明文
exploitation; bleeding dry; squeezing dry,sakushu,搾取
exploration; expedition,tanken,探検
explosion; detonation; blast; blowing up; eruption,bakuhatsu,爆発
explosive; blasting powder,bakuyaku,爆薬
explosives,sakuyaku,炸薬
exponent; power,beki,冪
exposing; unmasking; laying bare,tekihatsu,摘発
exposure to the sun; sunny place,hiatari,日当たり
exposure; clarity,ken,顕
exposure; disclosure,rotei,露呈
exposure; laying bare; baring (e.g. skin),roshutsu,露出
express dispatch; urgent correspondence,kyūbin,急便
express; special delivery,sokutatsu,速達
expressing one's mind; speaking out,toro,とろ
expression in writing; written representation; notation; transcription; orthography,hyouki,表記
expression; phraseology,iimawashi,言い回し
expression; representation; description,hyougen,表現
expressly; especially; specially; taking the trouble (to do); going to the trouble of (doing); going out of one's way (to do),wazawaza,わざわざ
expulsion (of a pupil),hamon,破門
expulsion of foreigners,joui,攘夷
extension of the main room of a home (in traditional palatial-style architecture),houtchi,放ち
extension; elongation; prolongation; lengthening,enchou,延長
extensive reading; wide knowledge,hakuran,博覧
extensive; vast range; wide scope,kouhan'i,広範囲
extensive; wide; broad,habahiroku,幅広く
extensive; wide; broad,habahiroi,幅広い
extent; degree; measure,hodo,ほど
extent; degree; measure,hodo,程
extent; scope; sphere; range; span,han'i,範囲
exterior; outside; outer; external; lateral,sotogawa,外側
exterior; packaging; cladding; armor (armour); arm,gaisou,外装
extermination (e.g. of pestsdemonsbandits); elimination; eradication; destruction; suppression,taiji,退治
extermination (esp. pests); expulsion; destruction,kujo,駆除
extermination; annihilation,senmetsu,殲滅
extermination; expulsion; destruction,kuchiku,駆逐
external audit,hazusa,外さ
external wound; (physical) trauma,gaishou,外傷
external; foreign,taigai,対外
externals; external form,gaikei,外形
extinction (e.g. of a family); dying out; discontinuation,danzetsu,断絶
extinction; annihilation; destruction,shimetsu,死滅
extinction; extinguishment; disappearance; vanishing; termination; lapse,shoumetsu,消滅
extra-large; king-size,tokudai,特大
extract; excerpt; selection,nui,抜い
extract; excerpt; selection,bassui,抜粋
extraction; abstraction,chūshutsu,抽出
extracurricular,kagai,課外
extramarital sex; affair; fooling around,uwaki,浮気
extraordinary; exceptional; unprecedented; special; abnormal; irregular,hakaku,破格
extravagant; lavish; opulent; luxurious; magnificent; splendid; fancy; gorgeous,gouka,豪華
extreme; extremity,kyokutan,極端
extreme; radical,kageki,過激
extremely,itomo,いとも
extremely; terrifically; super,geki,激
eye; eyeball,me,め
eye; eyeball,me,目
eye; eyeball,me,眼
eyeball,medama,目玉
eyeball,gankyū,眼球
eyebrow; eyebrows,mayu,まゆ
eyebrow; eyebrows,mayu,眉
eyesight; vision; visual acuity,shiryoku,視力
Ezaki,megumi,惠
fabrication; forgery; falsehood; hoax,netsuzou,捏造
face,men,めん
face,men,面
face (of person),ganmen,顔面
face value; par,gakumen,額面
face with no make-up; unpainted face,sugao,素顔
face; honour; honor,mentsu,面子
face; looks,mentai,面体
face; looks; countenance,omokage,面影
face; mug,tsura,つら
face; official stance; public position or attitude (as opposed to private thoughts),tatemae,建て前
face; visage,kao,かお
face; visage,kao,顔
facial expression; countenance,hyoujou,表情
facing (along) the harbor (harbour),rinkou,臨港
facing; opposite; across the street; other side,mui,向い
facing; opposite; across the street; other side,mukai,向かい
fact; truth; reality,jijitsu,事実
fact; truth; understanding; consideration,ryou,諒
faction; branch; sect; denomination; branching off,bunpa,分派
faction; party; clique,touha,党派
factor,inshi,因子
factory; plant; mill; workshop,koujou,工場
faculty of humanities,jinbungakubu,人文学部
failed attempt (at a crimesuicideetc.),misui,未遂
failing college entrance exams and retaking them a year later,ichirou,いちろう
failing to be elected; election defeat; losing an election,rakusen,落選
failure; collapse; breakdown; break-up; bankruptcy,hatan,破綻
failure; mistake; blunder,shippai,失敗
failure; mistake; blunder,ushinai,失い
faint; dim; weak; slight; vague; indistinct; hazy,kasuka,かすか
faint; fainting; losing consciousness,kizetsu,気絶
faint; indistinct; dim; vague; subtle; delicate,honoka,ほのか
faint; swoon; losing consciousness,shisshin,失神
fairness; impartiality; justice; objectivity,kouhei,公平
fairness; openness; impartiality,koumei,公明
faith; fidelity; loyalty,nobuyoshi,信義
faithful; devoted; loyal; honest; true,chūjitsu,忠実
falcon (esp. the peregrine falconFalco peregrinus),hayabusa,隼
fall of a castle; surrender of a castle,rakujou,落城
fall season; autumn season,shūki,秋季
fall; crash (e.g. aircraft),tsuiraku,墜落
fall; decline; lowering; deterioration; degradation,teika,低下
fall; decline; slump,hikuku,低く
fall; drop; descent; coming down,rakka,落下
fall; tumble; spill; plunge; dive,tenraku,転落
fallen leaves; leaf litter; falling leaves,ochiba,落ち葉
fallen leaves; leaf litter; falling leaves,ochiba,落葉
fallen snow; snow cover,sekisetsu,積雪
falling down; tumbling; overturning; turning over,tentou,てんとう
falling down; tumbling; overturning; turning over,tentou,転倒
falling from a horse,rakuba,落馬
falling of the curtain,heimaku,閉幕
false charge; false accusation; misrepresentation,enzai,冤罪
false name; alias; assumed name; pseudonym,gimei,偽名
false start of a bout,matsu,待っ
falsehood; untruth; lie; misinformation,kyogi,虚偽
fame; glory; reputation,eimei,英名
fame; reputation; renown,meisei,名声
familiar; well-known; regular (e.g. customer); favourite; favorite,onajimi,おなじみ
family,kazoku,家族
family business; family trade,kagyou,家業
family crest,kamon,家紋
family lineage,kakei,家系
family name; house name,kamei,家名
family name; professional name,myouseki,名跡
family of samurai lineage; person with samurai ancestors,shizoku,士族
family positioned to accede to the shogunate,shougunke,将軍家
family register,koseki,戸籍
family tree; pedigree; genealogy,keizu,系図
family working in the forest industry; forestry family,hayashiya,林家
family; clan; kin,ichimon,一門
family; relatives; dependents,ichizoku,一族
famine; crop failure,kikin,飢饉
famous book; masterpiece (literary work),meicho,名著
famous mountain,meizan,名山
famous piece of music; excellent song; (musical) masterpiece,meikyoku,名曲
famous place,meisho,名所
famous product; special product; speciality; specialty,meibutsu,名物
famous sword; sword blade by Masamune,masamune,正宗
famous; noted; renowned; celebrated; well-known,nadakai,名高い
famous; well-known; renowned; distinguished; celebrated,koumei,高名
fantastic; grotesque; strange-looking; suspicious-looking,igyou,異形
fantasy; illusion; vision; dream,gensou,幻想
far away; distant place; a (great) distance; a long way off; afar,tooku,遠く
far away; far off,hodotooi,程遠い
far away; far off; far; distant; in the distance,haruka,はるか
far away; far off; far; distant; in the distance,haruka,遙
far away; far off; far; distant; in the distance,haruka,遙か
far away; far off; far; distant; in the distance,haruka,遥
far away; far off; far; distant; in the distance,haruka,遥か
Far East,kyokutou,極東
far from; anything but; not at all ... but rather ...; not ...on the contrary...; instead of; rather than,dokoroka,どころか
far right (in politics); extreme right; ultraconservative,kyokū,極右
far; distant; far away; a long way off; in the distance,tooi,遠い
farewell; adieu; goodbye; so long,sayounara,さようなら
farewell; goodbye; adieu,saraba,さらば
farm (agriculture),noujou,農場
farm (livestock); stock farm; ranch; station,bokujou,牧場
farm road,noudou,農道
farm; plantation,nouen,農園
farmer; farming family,nouka,農家
farmer; peasant,noumin,農民
farmer; peasant; country bumpkin,hyakushou,百姓
farming; agriculture,nou,農
farming; agriculture; cultivation,noukou,農耕
farmland,tadokoro,田所
farmland; rice field or paddy,taji,田地
fashion; trend; vogue; craze; fad; popularity,ryūkou,流行
fast; quick; rapid; swift; speedy; brisk; prompt,shou,捷
fast; quick; rapid; swift; speedy; brisk; prompt,hayai,早い
fast; quick; rapid; swift; speedy; brisk; prompt,hayai,速い
fastball,sokkyū,速球
fastest,saisoku,最速
fat; fatty,ta,太
fat; grease; blubber; lard; suet,shibou,脂肪
fat; tallow; lard; grease,abura,脂
fat; thick,futoi,太い
fatal,chimei,致命
fatal wound,chimeishou,致命傷
fate; destiny,innen,因縁
fate; destiny; lot,unmei,運命
fate; destiny; predestination,shukumei,宿命
father,chichi,父
father,chichioya,父親
father and child; father and son; father and daughter,fushi,父子
father and mother; parents,fubo,父母
father-in-law,gifu,義父
father; dad; papa; pa; pop; daddy; dada,tousan,父さん
father; dad; papa; pa; pop; daddy; dada,otousan,お父さん
father's side of family,chichikata,父方
fathom,jin,尋
fathom,hiro,ひろ
fatigue; weariness; exhaustion; tiredness,hirou,疲労
fatty acid,shibousan,脂肪酸
fault; defect; flaw; weak point; weakness; shortcoming; drawback,ketten,欠点
fault; dislocation,dansou,断層
fault; error; mistake,hi,非
fault; trouble; breakdown; failure; being out of order,koshou,こしょう
fault; trouble; breakdown; failure; being out of order,koshou,故障
favor; favour; affection,chouai,寵愛
favorable reception; good reputation; popularity,kouhyou,好評
favorite (to win); favourite; likely winner,honmei,本命
favorite; favourite; habitually used,aiyou,愛用
favorite; favourite; pet (e.g. teacher's pet),oki,お気
favorite; favourite; pet (e.g. teacher's pet),okiniiri,お気に入り
favour; favor; obligation; debt of gratitude,on,おん
favour; favor; obligation; debt of gratitude,on,恩
favourable wind; favorable wind; wind blowing during the rising tide,tokitsu,時津
favourable; favorable; doing well; OK; all right,junchou,順調
favourable; favorable; promising; satisfactory; in good shape,kouchou,好調
favourite dish (favorite); favourite food,koubutsu,好物
fawn colour,kage,鹿毛
fear; dread; dismay; terror; horror; scare; panic,kyoufu,恐怖
fear; horror; anxiety; concern; uneasiness; reverence,gu,虞
fear; horror; anxiety; concern; uneasiness; reverence,osore,おそれ
fear; horror; anxiety; concern; uneasiness; reverence,osore,恐れ
feather; plume; down,shi,翅
feather; plume; down,hane,はね
feather; plume; down,hane,羽
feather; plume; down,hane,羽根
feathers; plumage; down,umou,羽毛
feature (e.g. newspaper); special edition; report,tokushū,特集
feature; trait; characteristic; peculiarity; distinction,tokuchou,特徴
February,nigatsu,二月
federation; federal state,gasshūkoku,合衆国
fee; charge; fare,ryoukin,料金
fee; charge; rate,ryou,料
feebleness; weakness; weak,usuku,薄く
feeding; feed,sesshoku,摂食
feel (of something); touch; texture; sensation,kanshoku,感触
feeler; antenna,shokkaku,触角
feeler; tentacle,shokushu,触手
feeling (much) obliged; being (very) grateful; being thankful,kyoushuku,恐縮
feeling refreshed; feeling relieved,sappari,さっぱり
feeling; mood,kibun,気分
feeling; sensation; emotion; admiration; impression,kan,感
feeling; sensation; mood,kokochi,心地
feeling; sense; impression,kanji,感じ
feelings; emotion; sentiment,jou,情
feelings; thoughts,i,意
felling timber; cutting down trees; logging; lumbering,bassai,伐採
fellow; guy; chap,yatsu,やつ
fellow; guy; chap,yatsu,奴
fellow; mutual; companion; comrade,doushi,同士
female (animalplant),mesu,牝
female (animalplant),mesu,雌
female clothing; wearing female clothing; cross dressing (for a man),josou,女装
female doctor,joi,女医
female molester,chijo,痴女
female; woman; female sex,onna,おんな
female; woman; female sex,onna,女
fence; hedge; barrier; wall; railing,kaki,垣
fence; paling; railing,saku,柵
feng (male Chinese firebird),ootori,鳳
Fengyuan District,toyohara,豊原
fermentation; zymosis,hakkou,発酵
fern (esp. species Gleichenia japonica); fernery,shida,羊歯
ferocious; brutal; atrocious; savage; barbarous,kyoubou,凶暴
ferry (crossing); ferry(boat),watashi,渡し
fertile shoot of field horsetail,tsukushi,つくし
fertile; rich; productive,hiyoku,肥沃
fertilization; fertilisation; impregnation; pollination; insemination,jusei,受精
festival,saiten,祭典
festival; feast,matsuri,まつり
festival; feast,matsuri,祭
festival; feast,matsuri,祭り
festival; feast; carnival,omatsuri,御祭り
festival; rites; ritual,saiji,祭事
festivals; feasts,shukusai,祝祭
fetch-restrictions,toridashi,取り出し
fetus; foetus; embryo; unborn child,taiji,胎児
feudal lord,ryoushu,領主
feudal lord; daimyo,hanshu,藩主
feudalistic,houken,封建
few days,sūjitsu,数日
few in number,kazusukunai,数少ない
few; a little; scarce; insufficient; seldom,sukunai,少ない
few; a little; scarce; insufficient; seldom,sukunakatsu,少なかっ
fewest; least; smallest (number); lowest; minimum,saishou,最少
fibre; fiber; textile,sen'i,線維
fibre; fiber; textile,sen'i,繊維
fiction; fabrication; concoction,kyokou,虚構
fictitious; imaginary; fanciful; fabricated,kakū,架空
fidelity; honour; honor; constancy,misao,操
field (for growing wheatfruitvegetablesetc.); cultivated land; vegetable plot; kitchen garden; plantation,hatake,畑
field (for growing wheatfruitvegetablesetc.); cultivated land; vegetable plot; kitchen garden; plantation,hatake,畠
field affiliated with a shrine (the tax-exempt proceeds of its harvest going to pay for shrine operations),kanda,神田
field battle; field operations; open battle,yasen,野戦
field gun; field artillery,yahou,野砲
field of bamboo grass,shinohara,篠原
field of early-blooming (or ripening) rice,waseda,早稲田
field of vision; view,shiya,視野
field of vision; visibility; view; visual field; (one's) ken,shikai,視界
field winding,kaiji,界磁
field; farm,nora,野良
field; plain; prairie; moor,nohara,野原
field; plain; prairie; tundra; moor; wilderness,hara,原
field; sphere; realm; division; branch,bunya,分野
fielder,yashu,野手
fields (of rice and other crops),tahata,田畑
fierce (fightcompetitionetc.); severe; hot; hard; bitter; keen; cutthroat,shiretsu,熾烈
fierce attack,moukou,猛攻
fierce battle; hard-fought battle; hot contest; severe fight,gekisen,激戦
fierce fighting,gekitou,激闘
fierce god,kijin,鬼神
fierce; intense; severe; violent; strong; vehement; terrific; terrible,mouretsu,猛烈
fifth month of the lunar calendar,gogatsu,皐月
fifth month of the lunar calendar,satsuki,さつき
fifty; 50,gojū,五十
fight; battle; combat; conflict,tousou,闘争
fighter (for); militant; champion (of); boxer,toushi,闘士
fighting (against); taking on (an opponent); facing; confronting; competing (with); battle; fight; contest; match,taisen,対戦
fighting against an illness,toubyou,闘病
fighting back; returning fire; counter-attack; responding to an attack; accepting a challenge,ousen,応戦
fighting bravely,kantou,敢闘
fighting bravely; strenuous efforts,kentou,健闘
figure; body shape; build; physique; form,taikei,体型
figure; body shape; build; physique; form,taikei,体形
figure; design,aya,あや
figure; design,aya,綾
figure; form; shape,sugata,姿
figured satin,ayako,綾子
filial child,takako,孝子
filial piety,takashi,孝
filling (up) a hole,anaume,穴埋め
filling (up); replenishing; filling in (a tooth); loading (a gun with ammunitiona camera with filmetc.); packing; plugging,jūten,充填
filling a vacancy; supplementation,hoketsu,補欠
film drama,gekieiga,劇映画
filtration; filtering; percolation,koka,濾過
fin (e.g. of a fish),hire,ひれ
fin (e.g. of a fish),hire,鰭
final appeal to the highest court,joukoku,上告
final election; run-off,kessen,決選
final selection,honsen,本選
final; eventual; ultimate,saishūteki,最終的
finally; at last,tsuini,ついに
finally; at last,tsuini,遂に
finally; at last; ultimately; in the end,tou,到
finally; at last; ultimately; in the end,toutou,とうとう
finance; financing; credit transacting; loaning of money; circulation of money,kinyū,金融
financial institutions; banking facilities,kinyūkikan,金融機関
finding employment; getting a job,shū,就
finding employment; getting a job,shūshoku,就職
fine (grainworkmanshipetc.); close (weave); delicate; intricate; elaborate,chimitsu,緻密
fine castle; famous castle,meijou,名城
fine clothes,kira,きら
fine horse; famous horse,meiba,名馬
fine powder,funmatsu,粉末
fine thread; hempen cord,sai,細
fine weather (i.e. little or no clouds); fair weather; clear weather; clear sky; fair skies,seiten,晴天
fine; penalty,bakkin,罰金
finely chopped (cooking),mijinkiri,みじん切り
finely chopped fish or meat (sometimes seared first); mince,sanwa,三和
finely chopped fish or meat (sometimes seared first); mince,tataki,叩き
fingerprint,shimon,指紋
finish; completion; the end,ryou,了
finish; finishing; finishing touches,shiage,仕上げ
finishing (a race); running the whole distance; reaching the goal; staying the course,kansou,完走
finishing blow; coup de grâce,todome,とどめ
Fire and Disaster Management Agency,shoubouchou,消防庁
fire fighting,shoubou,消防
fire fighting; extinguishing a fire,shouka,消火
fire prevention; fire fighting; fire proof,bouka,防火
fire station,shoubousho,消防署
fire; conflagration,kaji,火事
fire; flame; blaze,hi,ひ
fire; flame; blaze,hi,火
firearms; guns,kaki,火器
firefly (Luciola cruciata); lightning bug; glowworm,hotaru,蛍
firefly (Luciola cruciata); lightning bug; glowworm,hotaru,螢
fireworks,hanabi,花火
firing (esp. a rocket or missile); launching; shooting; discharge; catapult,hassha,発射
firing (pottery),shousei,焼成
firing one shot at a time; single-shot gun,tanpatsu,単発
firing; discharge of gun,happou,発砲
firing; shooting; fire; gunshot; marksmanship,shageki,射撃
firm adherence to one's principles,tei,貞
firm name; trade name,shougou,商号
firm refusal,koji,固辞
firm; company,shoukai,商会
firm; strong; solid; stable,kyouko,強固
firm; strong; unbending; unyielding; uncompromising; stubborn; tough; hard-line,kyoukou,強硬
firmly rooted; deep-seated,nezuyoi,根強い
first (of all); firstly; to begin with; before anything else,mazu,まず
first (of all); firstly; to begin with; before anything else,mazu,先ず
first 10 days of month,joujun,上旬
first 10 days of the month,shojun,初旬
first appearance,shoshutsu,初出
first base,ichirui,一塁
first class; first rank; first grade; first place; first prize,ittou,一等
first day; opening day,shonichi,初日
first departure (of the day); first train; first bus,shihatsu,始発
first edition,shohan,初版
first floor; ground floor,ikkai,一階
first generation; founder,shodai,初代
first half of the year; first half of the fiscal year,kamihanki,上半期
first letter of a word; capital letter (at the start of a word or sentence),kashiramoji,頭文字
first lieutenant; lieutenant junior grade,chūi,中尉
first love; puppy love,hatsukoi,初恋
first match (in a series),shosen,初戦
first meeting; first interview with,shotaimen,初対面
first move (in goshogietc.); moving first; person with the first move,sente,先手
first of all; at once; right away,toriaezu,とりあえず
first of all; at once; right away,toriaezu,取り敢えず
first of all; to begin with; before anything else,mazuha,まずは
first of all; to begin with; before anything else,mazuha,先ずは
first performance,shoen,初演
first person,ichininshou,一人称
first place; first rank,ichii,一位
first place; head position; leading position,shui,首位
first rank in the hierarchy of the government,shouichi,正一
first rank in the senior class (in martial artsgoetc.); lowest rank; one dan,shodan,初段
first time; first innings; initial attempt,shokai,初回
first volume (in a two or three-volume set); first book; volume one; book one,joukan,上巻
first warbling heard in a New Year,hatsune,初音
first year (of an imperial era),gannen,元年
first year of high school; first-year high school student,kouichi,こういち
first year; early years (of a reign or era),shonen,初年
first year; initial (year),shonendo,初年度
first-aid; emergency (aid),kyūkyū,救急
first-class; first-rate; top-flight; top-ranking; leading; eminent; top,ichiryū,一流
first-person plural (or singular),domo,ども
first-rate; finest quality; the best,gokujou,極上
first-year student; first-year pupil,ichinensei,一年生
first; foremost; number one,daiichi,第一
first; new,hatsu,初
first; new,ui,うい
fiscal and monetary policies of Takahashi Korekiyo in the 1930s,takahashi,たかはし
fiscal year (usu. April 1 to March 31 in Japan); financial year,nendo,年度
fish,sakana,魚
fish; fishes,gyorui,魚類
fisherman,ryoushi,漁師
fishing boat,gyosen,漁船
fishing grounds; permitted fishing zone,gyojou,漁場
fishing harbour; fishing harbor,gyokou,漁港
fishing industry; fishery,gyogyou,漁業
fishing village,gyoson,漁村
fishing; angling,tsuri,つり
fishing; angling,tsuri,釣
fishing; angling,tsuri,釣り
fishing; catch; haul,gyokaku,漁獲
fishing; gathering seafood (e.g. clamsseaweed),ryou,漁
fist,kobushi,拳
fit; spasm; attack; seizure,hossa,発作
fitting (electrical equipment); wiring,densou,電装
five,ū,うー
five,itsutsu,五つ
five colors (usu. redblueyellowwhite and black); five colours,goshiki,五色
five flavors (sweetsaltyspicysourbitter); five palates; five tastes,gomi,五味
five o'clock,goji,五時
five punishments (of the ritsuryō system: light caningsevere caningimprisonmentexiledeath),gozai,ござい
five-family unit; five-man group; quintet,gonin,五人
five; 5,go,ご
five; 5,go,五
five; 5,go,伍
fixed amount (of money); fixed sum; flat sum,teigaku,定額
fixed date; appointed date; set date,kijitsu,期日
fixed form; regular shape,teikei,定型
fixed form; regular shape,teikei,定形
fixed number (of people); prescribed number (of regular personnelstudentsetc.); quota; numerical limit; complement,teiin,定員
fixed number; quorum (for an assembly),teisū,定数
fixed period; fixed term,teiki,定期
fixed quantity,teiryou,定量
fixed; settled; constant; definite; uniform; regularized; regularised; defined; standardized; standardised; certain; prescribed,ittei,一定
fixing (in place); being fixed (in place); securing; anchoring; fastening down,ko,固
fixing (in place); being fixed (in place); securing; anchoring; fastening down,kotei,固定
flag,hata,はた
flag,hata,幡
flag,hata,旗
flagship,kikan,旗艦
flame; blaze,kaen,火炎
flame; blaze,honoo,炎
flash (of light); glint,senkou,閃光
flat; even; level,hiratai,平たい
flat; level; even; smooth,taira,平ら
flatness,henpei,扁平
flattery; sycophancy; adulation,tsuijū,追従
flavor; flavour; taste,aji,あじ
flavor; flavour; taste,aji,味
flavoring; flavouring; spices,kouryou,香料
flavour; flavor; taste,ajiwai,味わい
flaw; defect; problem; bug; malfunction; failure; discrepancy,fuguai,不具合
flea,nomi,蚤
fleeing from one's country; seeking asylum; defection; emigration (for political reasons); (going into) exile; becoming a (political) refugee,boumei,亡命
fleet (fishingnavaletc.); convoy; group of ships,sendan,船団
fleeting life; this transient world; floating world,ukiyo,浮き世
flesh,niku,肉
fletcher; arrow maker,yahagi,矢作
flexible; lithe; soft; pliable,jūnan,柔軟
flexure; bending,mage,曲げ
flight (e.g. airline flight); trip (e.g. train trip); service,bin,びん
flight (e.g. airline flight); trip (e.g. train trip); service,bin,便
flight; desertion; escape,tousou,逃走
flight; flying; soaring,hishou,飛翔
flight; rout; debacle,haisou,敗走
flight; running away; absconding; elopement,shuppon,出奔
flippant; frivolous; shallow,atsu,上っ
floating,fudou,浮動
floating; drifting; suspension,fuyū,浮遊
flood plain; river terrace; riverside area; area between river and river bank,kasenjiki,河川敷
flood; flooding,kouzui,洪水
flood; freshet; inundation,shussui,出水
floor,toko,床
floral pattern; flourish; ornament,hanagata,花形
flour; meal; powder; dust,kona,粉
flow,ryūdou,流動
flow (of a fluid or gas); stream; current,nagare,流れ
flow rate (esp. water or electricity); quantity of flow; capacity (of output or throughput per unit time),ryūryou,流量
flower arrangement,kadou,華道
flower arrangement,hanamichi,花道
flower garden,hanazono,花園
flower; blossom; bloom; petal,hana,はな
flower; blossom; bloom; petal,hana,花
flower; blossom; bloom; petal,hana,華
flowering; blooming; blossoming; coming into bloom,kaika,開花
flowers and the moon,kagetsu,花月
fluid,ryūtai,流体
fluorescence,keikou,蛍光
fluorine (F),fusso,弗素
flute player; flutist; flautist; piper,usui,笛吹
flute; fife; pipe; recorder; flageolet; shakuhachi; clarinet,fue,ふえ
flute; fife; pipe; recorder; flageolet; shakuhachi; clarinet,fue,笛
fly (any insect of infraorder Muscomorpha),hae,蠅
flying bird,asuka,飛鳥
flying horse; Pegasus,tenma,天馬
flying; leaping; flight; leap,tobi,飛び
foaming,happou,発泡
focus; focal point,shouten,焦点
fodder; feed,shiryou,飼料
foe; enemy; rival,ada,仇
fog; mist,kiri,きり
fog; mist,kiri,霧
fold; bend; broken part,ore,折れ
fold; pleat; gathers; tuck,hida,ひだ
fold; pleat; gathers; tuck,shiwa,襞
folding book,chou,帖
folding fan,ougi,扇
folding screen,byoubu,屏風
folk customs; folkways; ethnic customs,minzoku,民俗
folk song; popular song,minyou,民謡
folk tale; folktale; folk story; folklore,minwa,民話
followers; subordinates; being under someone's command,haika,配下
following (a precedentformer policyetc.); continuing with; sticking to; observing,toushū,踏襲
following (in the footsteps of),tsuizui,追随
following; pursuing; tracking; shadowing; tailing; chasing,tsuibi,追尾
food,tabe,食べ
food,shokuryou,食料
food,tabemono,食べ物
food (esp. staple food such as rice or wheat); provisions; rations; food supply,shokuryou,食糧
food and drink; eating and drinking,inshoku,飲食
food stand; food stall,demise,出店
food; food products; foodstuffs,shokuhin,食品
food; foodstuff,kui,喰い
